id_x,full_name,games,time,goals,xG,assists_x,xA,shots,key_passes,yellow_cards_x,red_cards_x,position,team_title,team_short,npg,npxG,xGChain,xGBuildup,team_short.1,pos_x,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id_y,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,web_name_2,Team,key,pos_y,minutes,goals_scored,assists_y,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards_y,red_cards_y,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type
589,James McCarthy,33,1641,0,0.4151825262,0,1.398389746,12,17,9,0,M S,Crystal Palace,Crystal Palace,0,0.4151825262,3.684040502,2.971497422,Crystal Palace,,,,50472,0,0,0,0,0,3,0,,0,James,0,131,FALSE,,,45,50472.jpg,0,McCarthy,1.7,FALSE,,a,6,31,41,0,0,0,0,0,9.1,McCarthy,McCarthy,Crystal Palace,McCarthy Crystal Palace,M,1668,0,0,2,29,0,0,0,9,0,0,0,205,268.8,268.3,80,61.8,221,93,134,88,252,125,224,108
489,James Milner,22,895,2,2.164733507,2,0.9346521161,12,11,4,0,D M S,Liverpool,Liverpool,0,0.6423958018,6.646241307,5.740981162,Liverpool,,,,15157,0,0,0,0,0,3,0,,0,James,0,241,FALSE,,,55,15157.jpg,0,Milner,0.2,FALSE,,a,11,14,49,0,0,0,0,0,8.9,Milner,Milner,Liverpool,Milner Liverpool,M,924,2,2,4,9,0,0,0,4,0,0,3,198,237.2,177.1,100,51.4,239,101,179,112,235,119,248,116
1665,James Tarkowski,38,3420,2,2.621869174,2,3.587190253,21,15,10,0,D,Burnley,Burnley,2,2.621869174,3.144728767,2.991728919,Burnley,,,,17761,0,0,0,0,0,2,0,,0,James,0,81,FALSE,,,55,17761.jpg,0,Tarkowski,7.1,FALSE,,a,4,90,143,0,0,0,0,0,26,Tarkowski,Tarkowski,Burnley,Tarkowski Burnley,D,3420,2,3,15,50,0,0,0,10,0,0,14,690,919.8,167.1,410,149.9,12,3,183,45,82,9,59,8
530,James Tomkins,18,1589,1,1.054326991,1,0.1189458892,9,2,5,0,D,Crystal Palace,Crystal Palace,1,1.054326991,2.64926759,2.5303217,Crystal Palace,,0,,49413,0,0,0,0,0,2,0,,0,James,0,129,FALSE,Thigh injury - Unknown return date,2020-08-15T10:00:11.660937Z,45,49413.jpg,0,Tomkins,0.1,FALSE,,i,6,31,48,0,0,0,0,0,10.7,Tomkins,Tomkins,Crystal Palace,Tomkins Crystal Palace,D,1582,1,1,3,23,0,0,0,5,0,0,4,260,384,27.7,121,53.3,166,61,306,114,216,60,242,79
843,James Ward-Prowse,38,3420,5,7.061390931,3,5.76154747,57,61,9,0,D M,Southampton,Southampton,4,4.777884329,13.29220022,9.146257374,Southampton,,,,101178,0,0,0,0,0,3,0,,0,James,0,370,FALSE,,,60,101178.jpg,0,Ward-Prowse,1.5,FALSE,,a,16,20,117,0,0,0,0,0,19.5,Ward-Prowse,Ward-Prowse,Southampton,Ward-Prowse Southampton,M,3420,5,4,9,60,0,0,2,9,0,0,8,587,864.6,989.9,548,240.7,17,7,7,5,55,28,20,12
755,Jamie Vardy,35,3034,23,18.90353732,5,6.36829756,89,32,3,0,F S,Leicester,Leicester,19,15.09769312,21.02660731,1.724340666,Leicester,,,,101668,0,0,0,0,0,4,0,,0,Jamie,0,224,FALSE,,,100,101668.jpg,0,Vardy,6.3,FALSE,,a,9,13,210,0,0,0,0,0,21,Vardy,Vardy,Leicester,Vardy Leicester,F,3032,23,7,11,38,0,0,1,3,0,0,34,775,1026,418.4,1455,288.8,4,1,84,9,8,6,8,4
6042,Jan Bednarek,34,3059,1,1.060794048,1,1.09412053,7,3,4,0,D,Southampton,Southampton,1,1.060794048,4.889748644,4.872771088,Southampton,,,,171771,0,0,0,0,0,2,0,,0,Jan,0,376,FALSE,,,45,171771.jpg,0,Bednarek,3.1,FALSE,,a,16,20,84,0,0,0,0,0,18.7,Bednarek,Bednarek,Southampton,Bednarek Southampton,D,3057,1,1,7,57,1,0,0,4,0,0,5,539,729.8,45.5,95,87.5,42,16,279,96,239,75,159,43
111,Jannik Vestergaard,19,1500,1,0.6769367196,0,0.7554682996,12,6,3,0,D S,Southampton,Southampton,1,0.6769367196,3.913532881,3.750416284,Southampton,,,,93100,0,0,0,0,0,2,0,,0,Jannik,0,369,FALSE,,,45,93100.jpg,0,Vestergaard,0.5,FALSE,,a,16,20,51,0,0,0,0,0,11.3,Vestergaard,Vestergaard,Southampton,Vestergaard Southampton,D,1496,1,0,4,26,0,0,0,3,0,0,6,286,363.8,81.3,183,62.8,172,63,239,75,180,39,217,69
8222,Japhet Tanganga,6,528,0,0.05346821621,0,0.02911781892,3,1,1,0,D M,Tottenham,Spurs,0,0.05346821621,0.7489598095,0.7084570266,Spurs,,,,199584,0,0,0,0,0,2,0,,0,Japhet,0,402,FALSE,,,50,199584.jpg,0,Tanganga,0.3,FALSE,,a,17,6,17,0,0,0,0,0,3.4,Tanganga,Tanganga,Spurs,Tanganga Spurs,D,525,0,0,2,7,0,0,0,1,0,0,0,100,134.4,17.2,20,17.1,291,111,315,119,305,113,320,117
8476,Jarrad Branthwaite,4,296,0,0,0,0,0,0,0,0,D S,Everton,Everton,0,0,1.471693017,1.471693017,Everton,,,,480455,0,0,0,0,0,2,0,,0,Jarrad,0,170,FALSE,,,40,480455.jpg,0,Branthwaite,11.7,FALSE,,a,7,11,11,0,0,0,0,0,2.8,Branthwaite,Branthwaite,Everton,Branthwaite Everton,D,299,0,0,1,6,0,0,0,0,0,0,2,69,66,2.2,0,6.9,325,121,339,129,351,140,344,125
1776,Jarrod Bowen,13,935,1,2.31647383,4,2.612398013,24,15,0,0,M S,West Ham,West Ham,1,2.31647383,5.648861565,2.029872507,West Ham,,,,178186,0,0,0,0,0,3,0,,0,Jarrod,0,445,FALSE,,,65,178186.jpg,0,Bowen,1.1,FALSE,,a,19,21,44,0,0,0,0,0,6.8,Bowen,Bowen,West Ham,Bowen West Ham,M,916,1,4,1,13,0,0,0,0,0,0,3,173,221.4,235,342,79.8,251,108,151,98,99,53,172,91
1719,Javier Manquillo,21,1598,0,0.03594760597,1,0.2627807371,1,5,5,0,D M S,Newcastle United,Newcastle,0,0.03594760597,3.059056005,2.839415492,Newcastle,,,,109528,0,0,0,0,0,2,0,,0,Javier,0,332,FALSE,,,45,109528.jpg,0,Manquillo,0.4,FALSE,,a,14,4,65,0,0,0,0,0,14.4,Manquillo,Manquillo,Newcastle,Manquillo Newcastle,D,1597,0,1,8,21,0,0,0,5,0,0,4,288,232,100.8,40,37.3,241,94,225,65,287,103,278,98
844,Jay Rodriguez,36,1987,8,8.956882774,1,0.7683108971,67,6,1,0,F S,Burnley,Burnley,7,8.195713877,7.035942082,1.257896686,Burnley,,,,44683,0,0,0,0,0,4,0,,0,Jay,0,86,FALSE,,,60,44683.jpg,0,Rodriguez,1,FALSE,,a,4,90,100,0,0,0,0,0,16.7,Rodriguez,Rodriguez,Burnley,Rodriguez Burnley,F,2002,8,2,7,34,0,0,0,1,0,0,9,282,431.4,135,827,137.8,146,18,204,31,34,19,72,20
4764,Jean-Philippe Gbamin,2,135,0,0,0,0,0,0,0,0,M S,Everton,Everton,0,0,0,0,Everton,,0,,160987,0,0,0,0,0,3,0,,0,Jean-Philippe,0,161,FALSE,Achilles injury - Unknown return date,2020-08-15T10:00:11.729677Z,50,160987.jpg,0,Gbamin,0,FALSE,,i,7,11,4,0,0,0,0,0,0.8,Gbamin,Gbamin,Everton,Gbamin Everton,M,135,0,0,1,0,0,0,0,0,0,0,0,14,20,6.3,0,2.6,350,144,333,152,440,175,360,149
4475,Jed Steer,1,7,0,0,0,0,0,0,0,0,GK,Aston Villa,Aston Villa,0,0,0,0,Aston Villa,,,,79852,0,0,0,0,0,1,0,,0,Jed,0,32,FALSE,,,40,79852.jpg,0,Steer,3.7,FALSE,,a,2,7,1,0,0,0,0,0,0.2,Steer,Steer,Aston Villa,Steer Aston Villa,GK,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,377,32,357,13,337,7,377,32
757,Jeffrey Schlupp,17,1035,3,2.184974889,1,0.948796737,18,7,2,0,D F M S,Crystal Palace,Crystal Palace,3,2.184974889,3.242849723,1.128528431,Crystal Palace,,,,86417,0,0,0,0,0,3,0,,0,Jeffrey,0,142,FALSE,,,55,86417.jpg,0,Schlupp,0.2,FALSE,,a,6,31,51,0,0,0,0,0,9.3,Schlupp,Schlupp,Crystal Palace,Schlupp Crystal Palace,M,1030,3,1,4,16,0,0,0,2,0,0,4,148,240,101.9,266,60.8,236,99,223,125,129,74,226,110
558,Jesse Lingard,22,919,1,2.327569552,0,1.110420321,22,20,3,0,M S,Manchester United,Man Utd,1,2.327569552,7.162810549,3.927907876,Man Utd,,,,109322,0,0,0,0,0,3,0,,0,Jesse,0,301,FALSE,,,60,109322.jpg,0,Lingard,0.2,FALSE,,a,13,1,32,0,0,0,0,0,5.3,Lingard,Lingard,Man Utd,Lingard Man Utd,M,923,1,0,1,14,0,0,0,3,0,0,0,99,109,278.2,297,68.2,305,129,128,84,116,64,203,100
2379,João Cancelo,17,1198,0,0.5605651829,0,2.999575402,15,17,4,0,D M S,Manchester City,Man City,0,0.5605651829,14.22669828,11.60989326,Man City,,,,121145,0,0,0,0,0,2,0,,0,João Pedro Cavaco,0,277,FALSE,,,55,121145.jpg,0,Cancelo,1.3,FALSE,,a,12,43,45,0,0,0,0,0,8.2,Cancelo,Cancelo,Man City,Cancelo Man City,D,1205,0,0,5,11,0,0,0,4,0,0,3,299,265,287.6,141,69.3,225,88,125,28,203,54,197,58
332,Joel Matip,9,706,1,0.3017807063,0,0.01566415839,4,1,0,0,D S,Liverpool,Liverpool,1,0.3017807063,1.555288021,1.539623862,Liverpool,,,,60914,0,0,0,0,0,2,0,,0,Joel,0,246,FALSE,,,55,60914.jpg,0,Matip,1.1,FALSE,,a,11,14,39,0,0,0,0,0,7.1,Matip,Matip,Liverpool,Matip Liverpool,D,703,1,0,3,5,0,0,0,0,0,0,4,167,198.2,23,39,26.2,262,100,311,117,289,105,297,106
510,Joel Ward,29,2383,0,0.1988261007,0,0.2505737357,5,5,4,0,D S,Crystal Palace,Crystal Palace,0,0.1988261007,2.54627021,2.205837969,Crystal Palace,,,,55494,0,0,0,0,0,2,0,,0,Joel,0,134,FALSE,,,45,55494.jpg,0,Ward,1.6,FALSE,,a,6,31,77,0,0,0,0,0,17.1,Ward,Ward,Crystal Palace,Ward Crystal Palace,D,2380,0,1,7,36,0,0,0,4,0,0,8,392,427,117,49,59.5,148,55,213,58,279,99,227,72
1663,Johann Berg Gudmundsson,12,629,1,0.7235382646,1,0.9180742428,10,14,0,0,M S,Burnley,Burnley,1,0.7235382646,1.565794177,1.005730655,Burnley,,,,60586,0,0,0,0,0,3,0,,0,Johann Berg,0,90,FALSE,,,55,60586.jpg,0,Gudmundsson,0.2,FALSE,,a,4,90,30,0,0,0,0,0,5.5,Gudmundsson,Gudmundsson,Burnley,Gudmundsson Burnley,M,617,1,1,3,7,0,0,0,0,0,0,1,98,118.6,215.4,108,44.1,298,125,158,103,223,113,267,121
7703,John Egan,36,3193,2,2.6867084,0,0.451592505,27,1,3,1,D,Sheffield United,Sheffield Utd,2,2.6867084,3.889271326,3.759345159,Sheffield Utd,,,,108416,0,0,0,0,0,2,0,,0,John,0,353,FALSE,,,50,108416.jpg,0,Egan,13,FALSE,,a,15,49,133,0,0,0,0,0,26.6,Egan,Egan,Sheffield Utd,Egan Sheffield Utd,D,3187,2,1,13,33,0,0,0,3,1,0,9,592,641.4,25.4,587,125.4,59,24,308,115,52,2,89,17
7709,John Fleck,30,2513,5,3.248101874,2,3.42932895,31,39,8,0,M S,Sheffield United,Sheffield Utd,5,3.248101874,10.27454457,5.323464704,Sheffield Utd,,,,47247,0,0,0,0,0,3,0,,0,John,0,346,FALSE,,,60,47247.jpg,0,Fleck,0.6,FALSE,,a,15,49,101,0,0,0,0,0,16.8,Fleck,Fleck,Sheffield Utd,Fleck Sheffield Utd,M,2515,5,2,8,30,0,0,0,8,0,0,13,464,527.4,648.8,419,159.6,106,35,25,19,81,42,51,29
7708,John Lundstram,34,2448,5,5.921482933,3,3.829640366,44,21,5,0,M S,Sheffield United,Sheffield Utd,5,5.921482933,12.00811403,5.026100654,Sheffield Utd,,,,153723,0,0,0,0,0,3,0,,0,John,0,355,FALSE,,,55,153723.jpg,0,Lundstram,6.9,FALSE,,a,15,49,144,0,0,0,0,0,26.2,Lundstram,Lundstram,Sheffield Utd,Lundstram Sheffield Utd,M,2452,5,4,10,29,0,0,0,5,0,0,15,539,502.8,382.9,449,133.9,117,40,91,63,71,37,76,44
7723,John McGinn,28,2323,3,3.982573007,3,2.617759112,55,37,3,0,M S,Aston Villa,Aston Villa,3,3.982573007,9.970860671,5.289585173,Aston Villa,,,,122806,0,0,0,0,0,3,0,,0,John,0,38,FALSE,,,55,122806.jpg,0,McGinn,0.9,FALSE,,a,2,7,84,0,0,0,0,0,15.3,McGinn,McGinn,Aston Villa,McGinn Aston Villa,M,2312,3,3,6,41,0,0,0,3,0,0,4,321,458.6,503.3,499,145.9,128,48,47,36,65,34,64,38
586,John Stones,16,1114,0,0.5476326207,0,0.06062992848,6,2,0,0,D S,Manchester City,Man City,0,0.5476326207,6.485637009,6.466724321,Man City,,,,97299,0,0,0,0,0,2,0,,0,John,0,273,FALSE,,,50,97299.jpg,0,Stones,0.3,FALSE,,a,12,43,34,0,0,0,0,0,6.8,Stones,Stones,Man City,Stones Man City,D,1118,0,0,3,16,0,0,0,0,0,0,0,231,216.4,53,66,33.7,255,96,276,95,265,91,285,100
769,Jonjo Shelvey,26,2136,6,2.24221378,2,4.141612278,45,44,3,0,M S,Newcastle United,Newcastle,6,2.24221378,7.487127935,4.892644167,Newcastle,,,,50232,0,0,0,0,0,3,0,,0,Jonjo,0,321,FALSE,,,55,50232.jpg,0,Shelvey,0.4,FALSE,,a,14,4,105,0,0,0,0,0,19.1,Shelvey,Shelvey,Newcastle,Shelvey Newcastle,M,2118,6,2,8,34,0,0,0,3,0,0,15,437,559.4,597.4,344,150.4,85,27,30,24,96,51,58,34
807,Jonny Evans,38,3390,1,2.480743626,1,0.3810349116,23,8,8,1,D,Leicester,Leicester,1,2.480743626,10.93947146,10.73453592,Leicester,,0,,37642,0,0,0,0,0,2,0,,0,Jonny,0,219,FALSE,Suspended - unknown return date,2020-08-15T10:00:11.782354Z,55,37642.jpg,0,Evans,0.5,FALSE,,s,9,13,128,0,0,0,0,0,23.3,Evans,Evans,Leicester,Evans Leicester,D,3384,1,2,13,41,1,0,0,7,1,0,12,707,755.2,131.9,325,121.4,35,11,205,54,105,16,96,20
672,Jordan Ayew,37,3196,9,7.676179042,2,2.864641923,58,30,6,0,F M,Crystal Palace,Crystal Palace,9,7.676179042,11.72133004,3.87739226,Crystal Palace,,,,80146,0,0,0,0,0,4,0,,0,Jordan,0,140,FALSE,,,60,80146.jpg,0,Ayew,4.7,FALSE,,a,6,31,132,0,0,0,0,0,22,Ayew,Ayew,Crystal Palace,Ayew Crystal Palace,F,3148,9,3,12,45,0,0,0,6,0,0,19,443,597.4,445.6,885,192.4,72,11,66,6,30,16,38,14
605,Jordan Henderson,30,2254,4,1.184688816,5,4.10806204,20,27,2,0,M S,Liverpool,Liverpool,4,1.184688816,15.85856329,12.1521189,Liverpool,,,,56979,0,0,0,0,0,3,0,,0,Jordan,0,244,FALSE,,,55,56979.jpg,0,Henderson,1.9,FALSE,,a,11,14,116,0,0,0,0,0,21.1,Henderson,Henderson,Liverpool,Henderson Liverpool,M,2234,4,5,16,14,0,0,0,2,0,0,11,530,582.6,425.9,275,128.5,75,24,79,56,124,70,87,51
741,Jordan Pickford,38,3420,0,0,0,0.03647874668,0,1,2,0,GK,Everton,Everton,0,0,3.216958884,3.216958884,Everton,,,,111234,0,0,0,0,0,1,0,,0,Jordan,0,157,FALSE,,,50,111234.jpg,0,Pickford,2,FALSE,,a,7,11,117,0,0,0,0,0,23.4,Pickford,Pickford,Everton,Pickford Everton,GK,3420,0,0,9,56,0,0,0,2,0,94,5,626,755.6,13,0,76.7,33,7,322,4,435,42,176,7
987,Joseph Gomez,28,1996,0,0.01837915555,0,0.1635641232,1,5,7,0,D S,Liverpool,Liverpool,0,0.01837915555,8.470328348,8.29664246,Liverpool,,,,171287,0,0,0,0,0,2,0,,0,Joseph,0,260,FALSE,,,55,171287.jpg,0,Gomez,4.3,FALSE,,a,11,14,93,0,0,0,0,0,16.9,Gomez,Gomez,Liverpool,Gomez Liverpool,D,1999,0,0,12,16,0,0,0,7,0,0,7,461,390.6,105.7,12,50.9,162,59,221,63,315,119,250,82
8323,Josh Brownhill,10,808,0,0.3180441968,0,0.1222565845,6,3,2,0,M S,Burnley,Burnley,0,0.3180441968,2.09862379,1.89085114,Burnley,,,,172782,0,0,0,0,0,3,0,,0,Josh,0,98,FALSE,,,50,172782.jpg,0,Brownhill,0.1,FALSE,,a,4,90,21,0,0,0,0,0,4.2,Brownhill,Brownhill,Burnley,Brownhill Burnley,M,805,0,0,4,10,0,0,0,2,0,0,0,111,101.2,58.5,49,20.8,310,131,268,135,280,135,313,135
2132,Jota,10,328,0,0.2638002466,1,0.5682314299,6,4,0,0,F M S,Aston Villa,Aston Villa,0,0.2638002466,1.558620621,0.8490683436,Aston Villa,,,,89274,0,0,0,0,0,3,0,,0,José Ignacio,0,34,FALSE,,,60,89274.jpg,0,Peleteiro Romallo,0.3,FALSE,,a,2,7,17,0,0,0,0,0,2.8,Jota,Jota,Aston Villa,Peleteiro Romallo Aston Villa,M,329,0,1,2,5,0,0,0,0,0,0,0,48,47,56.9,73,17.3,335,140,271,136,262,128,319,137
6306,Juan Foyth,4,67,0,0,0,0.02350112982,0,1,1,0,D S,Tottenham,Spurs,0,0,0.099093467,0.099093467,Spurs,,,,234908,0,0,0,0,0,2,0,,0,Juan,0,406,FALSE,,,45,234908.jpg,0,Foyth,0.3,FALSE,,a,17,6,3,0,0,0,0,0,0.7,Foyth,Foyth,Spurs,Foyth Spurs,D,66,0,0,0,3,0,0,0,1,0,0,0,9,18.6,12.5,0,3.1,351,131,324,124,411,165,354,130
554,Juan Mata,19,740,0,1.217082262,2,2.104931265,10,18,1,0,M S,Manchester United,Man Utd,0,1.217082262,4.749433916,3.057509588,Man Utd,,,,43670,0,0,0,0,0,3,0,,0,Juan,0,290,FALSE,,,60,43670.jpg,0,Mata,0.2,FALSE,,a,13,1,38,0,0,0,0,0,6.3,Mata,Mata,Man Utd,Mata Man Utd,M,747,0,2,4,8,0,0,0,1,0,0,2,139,109.2,293.9,130,53.4,304,128,120,78,208,107,241,115
745,Kasper Schmeichel,38,3420,0,0.0185577441,0,0.3644337449,1,3,2,0,GK,Leicester,Leicester,0,0.0185577441,3.87591101,3.518941959,Leicester,,,,17745,0,0,0,0,0,1,0,,0,Kasper,0,217,FALSE,,,55,17745.jpg,0,Schmeichel,7.9,FALSE,,a,9,13,156,0,0,0,0,0,28.4,Schmeichel,Schmeichel,Leicester,Schmeichel Leicester,GK,3420,0,0,13,41,0,2,0,2,0,97,10,707,863.4,30,2,89.6,18,4,300,2,330,2,155,4
1053,Keinan Davis,18,514,0,1.985923849,0,0.1803661194,17,6,0,0,F S,Aston Villa,Aston Villa,0,1.985923849,2.638287212,1.306781422,Aston Villa,,,,221239,0,0,0,0,0,4,0,,0,Keinan,0,50,FALSE,,,45,221239.jpg,0,Davis,19.5,FALSE,,a,2,7,25,0,0,0,0,0,5.6,Davis,Davis,Leeds,Davis Leeds,D,534,0,1,1,7,0,0,0,0,0,0,0,43,27.8,71.7,212,29.9,346,46,251,40,156,40,292,43
620,Kelechi Iheanacho,20,976,5,5.90127157,3,2.588645751,36,15,1,0,F M S,Leicester,Leicester,5,5.90127157,8.980088063,1.332780542,Leicester,,,,173515,0,0,0,0,0,4,0,,0,Kelechi,0,233,FALSE,,,60,173515.jpg,0,Iheanacho,0.4,FALSE,,a,9,13,64,0,0,0,0,0,10.7,Iheanacho,Iheanacho,Leicester,Iheanacho Leicester,F,953,5,4,3,9,0,0,0,1,0,0,7,204,288.2,204.2,603,109.4,209,25,163,22,50,23,111,23
7602,Kelland Watts,1,12,0,0,0,0,0,0,0,0,S,Newcastle United,Newcastle,0,0,0,0,Newcastle,,,,232977,0,0,0,0,0,2,0,,0,Kelland,0,342,FALSE,,,40,232977.jpg,0,Watts,1.9,FALSE,,a,14,4,1,0,0,0,0,0,0.2,Watts,Watts,Newcastle,Watts Newcastle,D,16,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0.2,369,136,366,142,347,136,372,136
5061,Kepa,33,2970,0,0,0,0,0,0,0,0,GK,Chelsea,Chelsea,0,0,5.265830476,5.265830476,Chelsea,,,,109745,0,0,0,0,0,1,0,,0,Kepa,0,112,FALSE,,,50,109745.jpg,0,Arrizabalaga,1,FALSE,,a,5,8,90,0,0,0,0,0,18,Arrizabalaga,Arrizabalaga,Chelsea,Arrizabalaga Chelsea,GK,2970,0,0,8,47,0,0,0,0,0,55,0,507,503.6,0,0,50.2,115,16,439,44,434,41,253,17
447,Kevin De Bruyne,35,2818,14,8.106427835,20,20.62070693,100,133,3,0,M S,Manchester City,Man City,12,6.58409016,37.79831073,19.24482371,Man City,,,,61366,0,0,0,0,0,3,0,,0,Kevin,0,272,FALSE,,,115,61366.jpg,0,De Bruyne,51.8,FALSE,,a,12,43,251,0,0,0,0,0,21.8,De Bruyne,De Bruyne,Man City,De Bruyne Man City,M,2790,13,23,18,22,0,0,0,3,0,0,35,988,1322.2,1990.8,1005,432.1,1,1,1,1,26,11,1,1
1747,Kevin Long,8,560,0,0.1059900476,0,0,2,0,0,0,D S,Burnley,Burnley,0,0.1059900476,0.8505858779,0.757578969,Burnley,,,,41674,0,0,0,0,0,2,0,,0,Kevin,0,85,FALSE,,,45,41674.jpg,0,Long,0.3,FALSE,,a,4,90,21,0,0,0,0,0,4.7,Long,Long,Southampton,Long Southampton,F,562,0,0,2,5,0,0,0,0,0,0,0,93,104.8,1.3,24,13,308,117,347,133,298,110,329,121
8089,Kieran Tierney,15,996,1,0.2283624411,1,0.7536176853,6,6,2,0,D M S,Arsenal,Arsenal,1,0.2283624411,2.880771268,2.309806339,Arsenal,,,,192895,0,0,0,0,0,2,0,,0,Kieran,0,17,FALSE,,,55,192895.jpg,0,Tierney,8.7,FALSE,,a,1,3,42,0,0,0,0,0,7.6,Tierney,Tierney,Arsenal,Tierney Arsenal,D,986,1,2,2,16,0,0,0,2,0,0,4,213,201.8,121.1,73,39.8,260,98,211,56,261,89,273,95
6859,Kortney Hause,18,1541,1,2.823767407,0,0.4907598346,20,2,3,0,D S,Aston Villa,Aston Villa,1,2.823767407,1.735960333,1.735960333,Aston Villa,,,,123354,0,0,0,0,0,2,0,,0,Kortney,0,39,FALSE,,,45,123354.jpg,0,Hause,0.3,FALSE,,a,2,7,34,0,0,0,0,0,7.6,Hause,Hause,Aston Villa,Hause Aston Villa,D,1544,1,0,2,34,0,0,0,3,0,0,0,204,352.8,33,248,63.4,177,66,294,106,138,23,215,68
935,Kurt Zouma,28,2340,0,1.469709527,0,0.121913828,15,1,6,0,D S,Chelsea,Chelsea,0,1.469709527,9.402101983,9.392717806,Chelsea,,,,103192,0,0,0,0,0,2,0,,0,Kurt,0,110,FALSE,,,50,103192.jpg,0,Zouma,0.6,FALSE,,a,5,8,62,0,0,0,0,0,12.4,Zouma,Zouma,Chelsea,Zouma Chelsea,D,2343,0,0,7,37,1,0,0,6,0,0,2,432,518,40.1,162,71.7,110,43,286,101,193,49,187,54
638,Kyle Walker,29,2407,1,1.312236728,4,1.930935388,14,19,5,0,D M S,Manchester City,Man City,1,1.312236728,17.87528704,16.14107899,Man City,,,,58621,0,0,0,0,0,2,0,,0,Kyle,0,270,FALSE,,,60,58621.jpg,0,Walker,11.2,FALSE,,a,12,43,114,0,0,0,0,0,19,Walker,Walker,Man City,Walker Man City,D,2392,1,4,12,24,0,0,0,5,0,0,7,573,435.6,394.4,169,100.1,143,54,88,18,190,47,132,36
885,Kyle Walker-Peters,13,946,0,0.1195318848,0,0.7473620903,3,6,1,0,D S,"Southampton,Tottenham",Southampton,0,0.1195318848,2.343926486,1.64901511,Southampton,,,,158534,0,0,0,0,0,2,0,,0,Kyle,0,375,FALSE,,,45,158534.jpg,0,Walker-Peters,6.8,FALSE,,a,16,20,32,0,0,0,0,0,7.1,Walker-Peters,Walker-Peters,Southampton,Walker-Peters Southampton,D,944,0,1,2,12,0,0,0,1,0,0,2,194,168.2,108.6,48,32.2,276,104,217,60,281,100,288,102
7236,Leander Dendoncker,38,2793,4,2.6380439,0,0.7169408379,20,9,5,0,D M S,Wolverhampton Wanderers,Wolves,4,2.6380439,9.559081248,8.40288242,Wolves,,,,151589,0,0,0,0,0,3,0,,0,Leander,0,464,FALSE,,,50,151589.jpg,0,Dendoncker,2,FALSE,,a,20,39,100,0,0,0,0,0,20,Dendoncker,Dendoncker,Wolves,Dendoncker Wolves,M,2790,4,0,11,34,1,0,0,5,0,0,9,426,529.2,160.6,282,96.8,105,34,192,117,121,67,139,74
7698,Leandro Trossard,31,2018,5,5.354302024,3,4.625110671,41,42,0,0,F M S,Brighton,Brighton,5,5.354302024,12.01170401,4.77916933,Brighton,,,,116216,0,0,0,0,0,3,0,,0,Leandro,0,69,FALSE,,,60,116216.jpg,0,Trossard,1,FALSE,,a,3,36,104,0,0,0,0,0,17.3,Trossard,Trossard,Brighton,Trossard Brighton,M,2004,5,5,4,34,0,0,0,0,0,0,9,352,411.4,585.4,540,153.2,157,64,33,27,57,30,55,31
6048,Lewis Dunk,36,3233,3,3.71927774,3,1.26342325,31,14,9,0,D,Brighton,Brighton,3,3.71927774,8.553321623,8.347681749,Brighton,,,,83299,0,0,0,0,0,2,0,,0,Lewis,0,62,FALSE,,,50,83299.jpg,0,Dunk,6.1,FALSE,,a,3,36,128,0,0,0,0,0,25.6,Dunk,Dunk,Brighton,Dunk Brighton,D,3230,3,3,9,50,0,0,0,9,0,0,17,674,825.6,171.8,469,146.8,25,6,181,44,68,3,62,9
1823,Lucas Digne,35,3044,0,1.257189199,7,6.390029035,29,72,6,0,D M,Everton,Everton,0,1.257189199,8.197329143,5.132402357,Everton,,,,101188,0,0,0,0,0,2,0,,0,Lucas,0,155,FALSE,,,60,101188.jpg,0,Digne,11.5,FALSE,,a,7,11,120,0,0,0,0,0,20,Digne,Digne,Everton,Digne Everton,D,3031,0,8,9,49,1,0,0,6,0,0,16,646,743,1112,293,215,37,13,6,2,118,20,27,3
1227,Lucas Torreira,29,1496,1,1.457248714,1,0.8258079728,21,13,7,0,M S,Arsenal,Arsenal,1,1.457248714,6.481219806,4.913524672,Arsenal,,,,198849,0,0,0,0,0,3,0,,0,Lucas,0,19,FALSE,,,50,198849.jpg,0,Torreira,0.1,FALSE,,a,1,3,46,0,0,0,0,0,9.2,Torreira,Torreira,Arsenal,Torreira Arsenal,M,1501,1,1,3,23,0,0,0,7,0,0,0,247,281.8,207.1,207,69.7,213,89,162,105,164,88,196,98
